RedFighter,BlueFighter,Winner,Date,Red_Striking_Score,Red_Grappling_Score,Red_Experience_Score,Red_Physicality_Score,Red_Age,Blue_Striking_Score,Blue_Grappling_Score,Blue_Experience_Score,Blue_Physicality_Score,Blue_Age,Experience_Difference,Striking_Difference,Grappling_Difference,Physicality_Difference,age_Difference
Ken Stone,Erik Perez,0,2012-08-11,13.1975,2.012,3.1466666666666665,0.8209489274723465,42.0,6.211055555555555,3.5670555555555556,4.747826086956522,0.7055643120877311,35.0,1.6011594202898554,6.9864444444444445,1.5550555555555556,0.11538461538461542,7.0
Jared Hamman,Michael Kuiper,0,2012-08-11,9.197833333333334,1.7106666666666668,4.14,1.2913633586438342,42.0,6.716,2.524,4.15,1.1109920058586882,35.0,0.010000000000000675,2.4818333333333333,0.8133333333333332,0.18037135278514604,7.0
Dennis Bermudez,Tommy Hayden,1,2012-08-11,5.236764705882353,5.190823529411764,5.330769230769231,0.5897778263969518,38.0,0.199,3.7855,2.9571428571428573,0.8127904326375669,38.0,2.373626373626374,5.037764705882354,1.4053235294117643,0.22301260624061514,0.0
Justin Lawrence,Max Holloway,0,2012-08-11,17.372666666666667,0.9183333333333333,2.942857142857143,0.6821538278630314,34.0,9.595833333333331,0.7585000000000001,6.55625,0.8625251806481771,33.0,3.6133928571428573,7.776833333333336,0.15983333333333327,0.1803713527851457,1.0
Yushin Okami,Buddy Roberts,1,2012-08-11,8.676833333333331,2.6433333333333335,9.347826086956523,1.2343371707697304,43.0,12.903500000000001,0.776,3.16,1.2704985610095267,42.0,6.187826086956523,4.22666666666667,1.8673333333333335,0.036161390239796365,1.0
Donald Cerrone,Melvin Guillard,1,2012-08-11,11.41281081081081,2.5297972972972973,10.735849056603776,1.1003879059725485,41.0,12.005136363636364,1.7009545454545454,10.523076923076923,0.8855337945667132,41.0,0.21277213352685287,0.5923255528255531,0.8288427518427519,0.21485411140583532,0.0
Benson Henderson,Frankie Edgar,1,2012-08-11,2.4342142857142854,3.384071428571428,6.35483870967742,0.8696156853585896,41.0,8.651545454545454,2.712863636363636,7.131428571428572,0.6365987948463516,43.0,0.7765898617511517,6.217331168831169,0.6712077922077921,0.23301689051223795,2.0
Jon Jones,Vitor Belfort,1,2012-09-22,8.844236842105262,2.645131578947369,5.792857142857144,1.7667486704863984,37.0,19.370769230769234,1.8014615384615384,8.13,1.149453544320227,47.0,2.337142857142857,10.526532388663972,0.8436700404858304,0.6172951261661714,10.0
Joseph Benavidez,Demetrious Johnson,0,2012-09-22,8.972333333333333,2.1408095238095237,7.355555555555556,0.43723076008536177,40.0,3.7581764705882352,4.072529411764706,6.374193548387097,0.4412095399262105,38.0,0.9813620071684594,5.214156862745098,1.9317198879551825,0.003978779840848712,2.0
Michael Bisping,Brian Stann,1,2012-09-22,9.182833333333333,1.5052777777777777,7.953846153846155,1.2223978414024548,45.0,14.880714285714284,0.5694285714285714,3.7333333333333334,1.214038411414594,44.0,4.2205128205128215,5.697880952380951,0.9358492063492063,0.008359429987860878,1.0
Matt Hamill,Roger Hollett,1,2012-09-22,4.694666666666666,3.1420000000000003,4.12,1.2909614883376705,48.0,-0.3679999999999999,1.072,3.7444444444444445,1.1971523936211348,46.0,0.37555555555555564,5.062666666666665,2.0700000000000003,0.09380909471653576,2.0
Cub Swanson,Charles Oliveira,1,2012-09-22,7.0375000000000005,1.6810833333333333,8.538095238095238,0.7975384432476468,41.0,5.134454545454545,5.286515151515151,8.758139534883721,1.0354011685720186,35.0,0.22004429678848325,1.9030454545454552,3.6054318181818177,0.2378627253243718,6.0
Jimy Hettes,Marcus Brimage,0,2012-09-22,4.708666666666666,6.768666666666667,2.9571428571428573,0.8704827403298746,37.0,13.1005,0.79,2.9000000000000004,0.6830178929895879,39.0,0.05714285714285694,8.391833333333334,5.978666666666667,0.18746484734028668,2.0
TJ Grant,Evan Dunham,1,2012-09-22,6.948,2.36175,5.361538461538462,0.9584780916489415,40.0,6.85335294117647,2.9779117647058824,5.7285714285714295,0.8815550147258648,43.0,0.3670329670329675,0.0946470588235302,0.6161617647058826,0.07692307692307665,3.0
Sean Pierson,Lance Benoist,1,2012-09-22,4.7411666666666665,0.883,4.14,1.203833191989889,48.0,0.7010000000000001,1.6105,1.9555555555555557,1.0155042795230458,36.0,2.184444444444444,4.040166666666666,0.7275,0.18832891246684325,12.0
Seth Baczynski,Simeon Thoresen,1,2012-09-22,9.528409090909092,1.8074545454545454,6.91764705882353,1.2688199293904199,43.0,8.900333333333332,3.0133333333333336,4.941666666666667,1.3537005659951942,40.0,1.9759803921568624,0.6280757575757594,1.2058787878787882,0.0848806366047743,3.0
Mitch Gagnon,Walel Watson,1,2012-09-22,0.542,3.3187499999999996,3.5411764705882356,0.4867314208410466,40.0,6.329,1.5234999999999999,4.916666666666667,1.0782433571805692,40.0,1.3754901960784314,5.787,1.7952499999999998,0.5915119363395226,0.0
Kyle Noke,Charlie Brenneman,1,2012-09-22,6.9399999999999995,2.560333333333334,6.733333333333334,1.2383159506105788,44.0,9.419409090909092,4.433181818181819,5.540740740740741,0.8815550147258648,44.0,1.192592592592593,2.4794090909090922,1.8728484848484848,0.3567609358847139,0.0
Igor Pokrajac,Vinny Magalhaes,0,2012-09-22,5.0735,1.2145000000000001,8.33658536585366,1.1795556527939044,46.0,8.422833333333333,2.5653333333333337,4.721739130434783,1.3214654671175117,40.0,3.6148462354188764,3.349333333333333,1.3508333333333336,0.14190981432360728,6.0
Paul Sass,Matt Wiman,0,2012-09-29,-0.023999999999999966,8.187,3.375,1.065905147351859,36.0,5.4335,3.7914999999999996,5.323076923076924,0.8046319378027877,41.0,1.9480769230769237,5.4575000000000005,4.3955,0.2612732095490713,5.0
Stefan Struve,Stipe Miocic,1,2012-09-29,14.087000000000002,2.4339999999999997,9.343478260869567,2.033688251352377,36.0,16.608473684210526,1.979,4.966666666666668,1.600868303671142,42.0,4.376811594202899,2.521473684210525,0.4549999999999996,0.4328199476812349,6.0
Dan Hardy,Amir Sadollah,1,2012-09-29,8.578833333333332,1.2591666666666668,7.142857142857143,1.1269101150668124,42.0,4.398428571428572,0.9704999999999999,2.309090909090909,1.0964061362869715,44.0,4.833766233766234,4.18040476190476,0.28866666666666685,0.0305039787798409,2.0
Brad Pickett,Yves Jabouin,1,2012-09-29,5.562142857142857,3.0654285714285714,7.928205128205129,0.6365987948463516,46.0,8.000499999999999,2.2619999999999996,6.329032258064516,0.6710815534670416,45.0,1.5991728701406132,2.438357142857142,0.8034285714285718,0.034482758620689946,1.0
John Hathaway,John Maguire,1,2012-09-29,4.919666666666666,3.6345,3.978947368421053,1.1998544121490404,37.0,0.16600000000000004,4.095999999999999,6.745454545454546,0.8086107176436361,41.0,2.766507177033493,4.753666666666666,0.46149999999999913,0.3912436945054043,4.0
Tom Watson,Brad Tavares,0,2012-09-29,4.075428571428571,0.20350000000000001,5.330769230769231,1.1454747644793777,42.0,7.5605,0.931,5.93793103448276,1.1839363029409165,37.0,0.6071618037135282,3.4850714285714295,0.7275,0.03846153846153877,5.0
Kyle Kingsbury,Jimi Manuwa,0,2012-09-29,3.8989285714285713,2.789214285714286,3.5294117647058827,1.509794379584355,42.0,15.026833333333334,1.0270000000000001,4.747826086956522,1.406346103722286,44.0,1.2184143222506392,11.127904761904762,1.7622142857142857,0.10344827586206895,2.0
Che Mills,Duane Ludwig,1,2012-09-29,16.924666666666667,1.337,5.323076923076924,1.2383159506105788,42.0,5.0376666666666665,0.6681666666666666,7.12,0.9040984439792795,46.0,1.7969230769230764,11.887,0.6688333333333334,0.33421750663129923,4.0
Jason Young,Robert Peralta,0,2012-09-29,6.6615,2.1340000000000003,3.12,0.9474058172529513,38.0,7.804857142857142,0.7897142857142857,5.338461538461539,0.8359999817091851,38.0,2.218461538461539,1.143357142857142,1.3442857142857148,0.11140583554376615,0.0
DaMarques Johnson,Gunnar Nelson,0,2012-09-29,15.7405,2.0439999999999996,6.1,1.1998544121490404,42.0,1.872166666666667,3.1878333333333333,5.152,1.0155042795230458,36.0,0.9479999999999995,13.868333333333334,1.1438333333333337,0.18435013262599464,6.0
Andy Ogle,Akira Corassani,0,2012-09-29,4.555166666666666,1.5786666666666667,3.12,0.759076904786108,35.0,12.741,0.828,3.7333333333333334,0.7206153663245697,42.0,0.6133333333333333,8.185833333333335,0.7506666666666667,0.038461538461538325,7.0
John Dodson,Jussier Formiga,1,2012-10-05,7.7874411764705895,0.834,6.9294117647058835,0.4562274420612058,40.0,6.428,2.59075,6.348387096774194,0.5486365956291284,39.0,0.5810246679316897,1.3594411764705896,1.7567499999999998,0.09240915356792256,1.0
Travis Browne,Antonio Silva,0,2012-10-05,17.4185,1.61825,5.338461538461539,1.653948863806241,42.0,25.424,1.7295,6.518750000000001,1.7138940195015258,45.0,1.1802884615384617,8.005499999999998,0.11125000000000007,0.0599451556952848,3.0
Jake Ellenberger,Jay Hieron,1,2012-10-05,14.834684210526317,2.622815789473684,9.334782608695653,0.9080772238201279,39.0,12.786999999999999,5.2059999999999995,6.153333333333333,1.1653716535283507,48.0,3.1814492753623194,2.0476842105263184,2.5831842105263156,0.2572944297082228,9.0
Josh Neer,Justin Edwards,0,2012-10-05,5.457,2.587,10.735849056603776,1.0155042795230458,41.0,3.903928571428571,3.277428571428572,2.928571428571429,0.8815550147258648,42.0,7.807277628032347,1.5530714285714287,0.6904285714285718,0.13394926479718094,1.0
Michael Johnson,Danny Castillo,1,2012-10-05,7.54505172413793,0.740103448275862,8.307317073170733,0.9969396301104798,38.0,7.668357142857142,3.2700000000000005,5.525925925925926,0.8855337945667132,45.0,2.7813911472448067,0.12330541871921241,2.5298965517241383,0.1114058355437666,7.0
Marcus LeVesseur,Carlo Prater,1,2012-10-05,8.599333333333332,4.710333333333333,5.951724137931035,0.8470722561051749,42.0,0.04349999999999987,2.2005,10.124,0.9929608502696311,43.0,4.1722758620689655,8.555833333333332,2.509833333333333,0.1458885941644562,1.0
Jacob Volkmann,Shane Roller,1,2012-10-05,0.1765,5.40775,5.346153846153847,0.8855337945667132,44.0,8.60383333333333,4.534833333333332,3.7222222222222223,0.9584780916489415,45.0,1.6239316239316244,8.42733333333333,0.8729166666666677,0.07294429708222827,1.0
Bart Palaszewski,Diego Nunes,0,2012-10-05,6.4715,1.312,10.735849056603776,0.8320212018683363,41.0,0.4645,1.911,5.346153846153847,0.6131883106216518,42.0,5.389695210449929,6.007,0.599,0.21883289124668448,1.0
Darren Uyenoyama,Phil Harris,1,2012-10-05,6.4305,2.267,3.325,0.5061962773267408,45.0,6.515,1.9140000000000001,6.9294117647058835,0.43723076008536177,41.0,3.6044117647058833,0.08449999999999935,0.35299999999999976,0.068965517241379,4.0
Aaron Simpson,Mike Pierce,0,2012-10-05,6.9585,4.414,3.5411764705882356,1.0884485766052736,50.0,6.728,3.455666666666667,4.941666666666667,0.8735944651994384,44.0,1.4004901960784317,0.23050000000000015,0.9583333333333326,0.2148541114058352,6.0
Anderson Silva,Stephan Bonnar,1,2012-10-13,11.381285714285715,1.5023571428571427,9.151111111111112,1.3338036769462218,49.0,12.8925,2.4400000000000004,4.925000000000001,1.509794379584355,47.0,4.226111111111111,1.511214285714285,0.9376428571428577,0.1759907026381331,2.0
Glover Teixeira,Fabio Maldonado,1,2012-10-13,8.051195652173913,3.195586956521739,8.557142857142857,1.3254442469583605,45.0,7.689681818181818,1.1865,6.93529411764706,1.2524999498761322,44.0,1.621848739495797,0.36151383399209536,2.009086956521739,0.07294429708222827,1.0
Jon Fitch,Erick Silva,1,2012-10-13,5.586,4.5325,7.757894736842106,1.1269101150668124,46.0,10.167499999999999,2.4418333333333333,5.735714285714287,1.1269101150668124,40.0,2.022180451127819,4.581499999999998,2.0906666666666665,0.0,6.0
Phil Davis,Wagner Prado,1,2012-10-13,0.689,3.7871818181818186,4.361904761904762,1.440828862342976,40.0,0.126,0.272,3.16,1.1795556527939044,38.0,1.2019047619047623,0.563,3.5151818181818184,0.2612732095490715,2.0
Rony Jason,Sam Sicilia,1,2012-10-13,9.5815,1.50225,4.333333333333334,0.8784403000115721,40.0,10.653666666666668,2.547,4.730434782608696,0.6821538278630314,39.0,0.39710144927536195,1.0721666666666678,1.04475,0.19628647214854078,1.0
Gleison Tibau,Francisco Trinaldo,1,2012-10-13,4.434166666666666,5.107055555555555,9.540425531914893,0.9200165531874032,41.0,4.408153846153846,1.6414615384615385,7.551351351351352,0.8696156853585896,46.0,1.9890741805635415,0.026012820512820056,3.4655940170940167,0.05040086782881359,5.0
Diego Brandao,Joey Gambino,1,2012-10-13,7.915000000000001,4.067,6.733333333333334,0.5322864538577263,37.0,0.38450000000000006,0.9670000000000001,2.3636363636363638,0.7438249153961878,36.0,4.369696969696971,7.530500000000001,3.1,0.21153846153846145,1.0
Sergio Moraes,Renee Forte,1,2012-10-13,7.910307692307693,1.7896923076923075,4.333333333333334,1.0499870381437353,42.0,6.6105,2.5355,2.5333333333333337,0.8165682773253342,37.0,1.8000000000000003,1.2998076923076933,0.7458076923076924,0.23341876081840107,5.0
Luiz Cane,Chris Camozzi,0,2012-10-13,19.3695,1.002,4.941666666666667,1.3338036769462218,43.0,1.9362894736842104,0.9212894736842104,7.5297297297297305,1.2568806000231447,38.0,2.588063063063063,17.43321052631579,0.08071052631578957,0.0769230769230771,5.0
Cristiano Marcello,Reza Madadi,1,2012-10-13,6.5015,1.3765,3.936842105263158,0.9239953330282515,47.0,3.8934285714285712,3.8799285714285716,4.14,1.0314223887311695,46.0,0.20315789473684154,2.608071428571429,2.5034285714285716,0.107427055702918,1.0
Demian Maia,Rick Story,1,2012-10-13,1.2815384615384617,3.6446923076923077,7.943589743589745,1.084469796764425,47.0,5.487,3.59625,5.735714285714287,0.9080772238201279,40.0,2.207875457875458,4.205461538461538,0.04844230769230773,0.1763925729442971,7.0
Rich Franklin,Cung Le,0,2012-11-10,13.3955,2.1719999999999997,7.361111111111112,1.260859379863993,50.0,19.588,1.8645000000000003,2.5500000000000003,0.8921591146120043,52.0,4.811111111111112,6.192500000000001,0.30749999999999944,0.36870026525198885,2.0
Dong Hyun Kim,Paulo Thiago,1,2012-11-10,9.360071428571429,3.6833571428571434,5.562962962962963,1.2727987092312687,43.0,5.857055555555555,2.7295,5.533333333333334,1.0924273564461229,44.0,0.02962962962962923,3.5030158730158734,0.9538571428571436,0.18037135278514582,1.0
Takanori Gomi,Mac Danzig,1,2012-11-10,12.134961538461537,2.267423076923077,9.942857142857143,0.7781067388637959,46.0,7.655857142857142,1.9372142857142858,6.923529411764706,0.8125894974844854,45.0,3.019327731092437,4.479104395604395,0.33020879120879143,0.0344827586206895,1.0
Takeya Mizugaki,Jeff Hougland,1,2012-11-10,7.654357142857143,1.7333571428571428,6.923529411764706,0.7095430919285799,41.0,0.11250000000000004,1.987,3.325,0.6710815534670416,46.0,3.598529411764706,7.541857142857143,0.2536428571428573,0.038461538461538325,5.0
Alex Caceres,Motonobu Tezuka,1,2012-11-10,2.519137931034483,1.5035862068965518,7.12,0.9818885758736412,36.0,-0.07999999999999996,2.0164999999999997,9.519148936170213,0.7287738611593493,37.0,2.3991489361702127,2.599137931034483,0.512913793103448,0.2531147147142919,1.0
Yasuhiro Urushitani,John Lineker,0,2012-11-10,12.8365,0.08000000000000002,7.12,0.5503015972941298,48.0,10.2385,1.34525,8.155,0.49468898052274457,34.0,1.0349999999999993,2.597999999999999,1.26525,0.05561261677138518,14.0
Riki Fukuda,Tom DeBlass,1,2012-11-10,0.6855000000000002,2.3044999999999995,6.745454545454546,1.1109920058586882,44.0,-0.16399999999999992,1.603,2.3636363636363638,1.2015330437681473,42.0,4.381818181818183,0.8495000000000001,0.7014999999999996,0.09054103790945911,2.0
Johny Hendricks,Martin Kampmann,1,2012-11-17,9.654026315789473,4.2620000000000005,5.338461538461539,0.8536975761504655,41.0,9.865,4.03075,5.548148148148148,1.0499870381437353,42.0,0.20968660968660924,0.21097368421052742,0.23125000000000018,0.1962894619932698,1.0
Francis Carmont,Tom Lawlor,1,2012-11-17,3.2592777777777777,2.5725555555555553,7.535135135135135,1.436850082502127,43.0,6.687499999999999,4.05875,3.325,1.1795556527939044,41.0,4.210135135135135,3.4282222222222214,1.4861944444444446,0.2572944297082227,2.0
Mark Bocek,Rafael Dos Anjos,0,2012-11-17,0.4129999999999999,5.070714285714286,3.5411764705882356,1.0048971897921775,43.0,5.273,2.7575625,9.536170212765958,0.8351329267379001,40.0,5.994993742177723,4.859999999999999,2.3131517857142856,0.1697642630542774,3.0
Mark Hominick,Pablo Garza,0,2012-11-17,10.580499999999999,1.32,6.525,0.7206153663245697,42.0,4.767166666666665,2.4175,3.35,1.0853368517357098,41.0,3.1750000000000003,5.8133333333333335,1.0975,0.36472148541114013,1.0
Patrick Cote,Alessio Sakara,1,2012-11-17,6.639,0.9738333333333334,6.93529411764706,1.1308888949076612,44.0,5.7525,2.359,6.126666666666667,1.0725304673971499,43.0,0.808627450980393,0.8864999999999998,1.3851666666666667,0.058358427510511346,1.0
Georges St-Pierre,Carlos Condit,1,2012-11-17,0.9490000000000001,5.489714285714286,5.7857142857142865,1.191893862622614,43.0,6.55735294117647,1.7411176470588237,9.339130434782609,1.2343371707697304,40.0,3.5534161490683225,5.60835294117647,3.7485966386554628,0.042443308147116277,3.0
Sam Stout,John Makdessi,0,2012-11-17,8.905333333333331,0.8848333333333334,6.721212121212122,0.8470722561051749,40.0,7.2075,0.0985,5.533333333333334,0.7356664205614083,39.0,1.1878787878787875,1.6978333333333318,0.7863333333333333,0.1114058355437666,1.0
Antonio Carvalho,Rodrigo Damm,1,2012-11-17,12.868500000000001,0.1,4.342857142857143,0.8320212018683363,45.0,3.762428571428571,0.8797142857142858,4.5181818181818185,0.8165682773253342,45.0,0.1753246753246751,9.106071428571429,0.7797142857142858,0.015452924543002067,0.0
Matthew Riddle,John Maguire,1,2012-11-17,4.673166666666665,4.1739999999999995,2.3454545454545457,1.2383159506105788,39.0,0.16600000000000004,4.095999999999999,6.745454545454546,0.8086107176436361,41.0,4.4,4.507166666666665,0.07800000000000029,0.42970523296694263,2.0
Ivan Menjivar,Azamat Gashimov,1,2012-11-17,3.5774999999999997,1.7337500000000001,7.535135135135135,0.49780369523703644,42.0,12.219,1.8525,2.3454545454545457,0.5847843559148194,34.0,5.18968058968059,8.6415,0.11874999999999991,0.08698066067778293,8.0
Steven Siler,Darren Elkins,0,2012-11-17,6.077055555555555,2.184277777777778,9.12888888888889,0.9009867191097158,37.0,5.695913793103449,4.084362068965517,7.943589743589745,0.9049654989505646,40.0,1.1852991452991448,0.3811417624521063,1.9000842911877394,0.003978779840848712,3.0
Cyrille Diabate,Chad Griggs,1,2012-11-17,4.1049999999999995,1.6724999999999999,6.126666666666667,1.6556829737488115,51.0,0.5035000000000001,1.9,2.9571428571428573,1.1755768729530551,46.0,3.1695238095238096,3.6014999999999997,0.22750000000000004,0.48010610079575633,5.0
Benson Henderson,Nate Diaz,1,2012-12-08,2.4342142857142854,3.384071428571428,6.35483870967742,0.8696156853585896,41.0,4.911666666666666,2.5054444444444446,7.1257142857142854,1.203833191989889,39.0,0.7708755760368655,2.4774523809523807,0.8786269841269836,0.33421750663129945,2.0
BJ Penn,Rory MacDonald,0,2012-12-08,7.889999999999999,1.8715,6.5,0.8470722561051749,46.0,11.111166666666668,2.3285,4.765217391304349,1.203833191989889,35.0,1.7347826086956513,3.2211666666666687,0.4570000000000001,0.35676093588471414,11.0
Mike Swick,Matt Brown,0,2012-12-08,17.068166666666666,1.7959999999999998,4.342857142857143,1.2767774890721175,45.0,13.6945,3.172,9.115555555555556,1.1653716535283507,44.0,4.772698412698412,3.373666666666667,1.3760000000000003,0.11140583554376682,1.0
